Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,CloudBurst Today,CloudBurstTomorrow,CloudBurstTodayBinary,WindDir9am_sin,WindDir9am_cos,WindDir3pm_sin,WindDir3pm_cos
08-08-2010,Melbourne,5.7,14.6,0,3,9.8,N,57,39,33,64,62,1019.6,1016.9,20,40,8.9,13.4,No,No,0,0,1,0.382683432,0.923879533
09-08-2010,Melbourne,6.7,16.9,0,2.4,7.2,N,41,13,9,65,37,1021.5,1018.6,60,40,8,16.3,No,Yes,0,0.382683432,0.923879533,0.707106781,0.707106781
10-08-2010,Melbourne,6.4,11.4,1.4,1.4,0.1,N,26,6,9,90,87,1016.1,1009.8,80,70,7.4,10.5,Yes,Yes,1,-0.707106781,-0.707106781,0.923879533,0.382683432
11-08-2010,Melbourne,7.3,11.4,7.2,1.2,0.3,N,37,22,15,79,89,1003.3,998.4,70,80,10.1,10,Yes,Yes,1,-0.382683432,0.923879533,-0.382683432,0.923879533
12-08-2010,Melbourne,8.2,15,16.2,3.4,4.1,SW,70,30,33,74,68,1010.2,1012.7,50,70,11.3,13.4,Yes,Yes,1,-0.707106781,-0.707106781,-0.382683432,-0.923879533
13-08-2010,Melbourne,9.6,13.6,1.8,0.6,1,N,33,9,0,86,65,1016.9,1013.3,70,70,10.6,13.1,Yes,No,1,-0.382683432,-0.923879533,0.707106781,-0.707106781
14-08-2010,Melbourne,10.2,15.9,0,3.8,3.8,N,89,57,44,55,46,1007.4,1000.7,70,70,12.7,15.5,No,No,0,0,1,0,1
15-08-2010,Melbourne,10.8,15.7,0,1.4,0.9,WSW,56,35,26,78,78,999.9,1001.6,70,70,11.5,15.1,No,Yes,0,0,1,-1,-1.84E-16
16-08-2010,Melbourne,8.5,12.8,6,1.2,6.8,SW,67,33,33,71,46,1011.5,1014.5,60,40,9.8,12.6,Yes,Yes,1,-1,-1.84E-16,-0.923879533,-0.382683432
17-08-2010,Melbourne,4.8,14.8,1.4,2.6,8,N,43,15,17,68,45,1023,1019.2,60,60,8,13.3,Yes,No,1,-0.382683432,0.923879533,0.382683432,0.923879533
18-08-2010,Melbourne,8,13.5,0,2.2,0.9,N,85,30,41,53,73,1010.8,1000.5,70,80,10.6,10.5,No,No,0,0,1,0,1
19-08-2010,Melbourne,10.2,16.6,0,1.2,8.1,WSW,65,22,31,58,34,1003.3,1003.5,70,70,13.4,15.3,No,No,0,-0.382683432,0.923879533,-0.382683432,0.923879533
22-08-2010,Melbourne,7.1,16.2,0,2,9.5,N,52,28,37,71,45,1020.9,1017.8,0,50,9.5,15,No,No,0,0,1,0,1
23-08-2010,Melbourne,6.1,17.1,0,3.2,5.8,N,52,28,26,59,41,1014.4,1010.7,30,70,10.5,15.4,No,Yes,0,0,1,-0.382683432,0.923879533
25-08-2010,Melbourne,4.2,11.8,8.2,3.8,2.9,N,57,31,35,62,53,1005.4,999.7,60,70,7.8,11.5,Yes,No,1,0,1,-0.382683432,0.923879533
26-08-2010,Melbourne,7,14.9,0.2,2.2,3,WNW,48,22,20,61,46,999.3,998.8,70,70,9.2,14.5,No,No,0,-0.382683432,0.923879533,-0.923879533,0.382683432
29-08-2010,Melbourne,8.9,15,0,2,1.3,SE,20,7,6,79,52,1029.8,1027.6,70,70,10.3,13.9,No,No,0,-0.707106781,0.707106781,-0.707106781,-0.707106781
30-08-2010,Melbourne,5.8,18.6,0,1.2,8.8,N,54,20,15,69,34,1027.7,1023.7,50,40,8.9,17.5,No,No,0,0,1,-0.707106781,0.707106781
31-08-2010,Melbourne,8.9,14.1,0,3.2,0.2,N,76,33,41,56,55,1021.7,1015,70,80,12.4,13,No,Yes,0,0,1,0,1
01-09-2010,Melbourne,11.1,13.3,5.8,1,0,N,54,13,11,90,84,1014.1,1014.3,80,80,11.7,12.3,Yes,Yes,1,0,1,-0.382683432,0.923879533
02-09-2010,Melbourne,9.3,15.4,6.2,0.6,6,S,39,17,28,62,49,1020.2,1021.2,60,60,11.5,14.5,Yes,No,1,0.707106781,-0.707106781,1.22E-16,-1
03-09-2010,Melbourne,7.3,16.6,0,2.4,1.6,NNE,30,7,11,73,48,1021.9,1015.7,60,70,9,15.8,No,Yes,0,-0.923879533,0.382683432,0.707106781,0.707106781
04-09-2010,Melbourne,8.8,19,9.6,2.6,1.3,WNW,72,37,50,87,71,997.3,990.8,80,60,16.5,17.2,Yes,Yes,1,0,1,0,1
05-09-2010,Melbourne,10.9,17.1,3.8,2.4,5.8,W,91,35,30,65,56,1008.9,1011.4,60,70,12.3,15.4,Yes,Yes,1,-1,-1.84E-16,-1,-1.84E-16
06-09-2010,Melbourne,8.4,15.4,1.8,3,6.8,SSW,52,20,28,56,48,1018.8,1018.8,40,70,10.8,13.3,Yes,Yes,1,-0.923879533,0.382683432,-0.923879533,-0.382683432
07-09-2010,Melbourne,7.4,15.8,11.2,2.6,5.3,WSW,26,11,6,87,50,1027.3,1025.3,70,50,9.2,14.8,Yes,No,1,-0.923879533,-0.382683432,0.382683432,-0.923879533
08-09-2010,Melbourne,5.2,17.2,0,1.8,8.1,N,70,19,35,68,39,1025.3,1019.8,70,50,9.4,16.3,No,No,0,0,1,0,1
09-09-2010,Melbourne,9.1,18.3,0,5.4,5.8,N,72,52,37,63,51,1011.5,1005.8,50,60,13.8,17.2,No,Yes,0,0,1,0,1
10-09-2010,Melbourne,9.4,14.4,2.6,3.6,5.4,SW,52,26,37,74,80,1002.1,1006,70,70,10.9,11.8,Yes,No,1,-0.923879533,0.382683432,-0.707106781,-0.707106781
13-09-2010,Melbourne,10.9,15.5,0,2.2,2,N,35,13,19,55,56,1015.1,1015.7,80,70,13.7,14.1,No,No,0,-0.707106781,0.707106781,-0.382683432,-0.923879533
14-09-2010,Melbourne,6.4,15.6,0,1.8,10.1,S,30,13,15,54,43,1017.1,1013.8,30,30,10.8,14.9,No,No,0,0.923879533,0.382683432,1.22E-16,-1
15-09-2010,Melbourne,9.4,16.5,0,3.2,4.6,W,52,31,30,56,80,1014.3,1013.8,60,70,12.1,13.1,No,Yes,0,-1,-1.84E-16,-0.923879533,-0.382683432
16-09-2010,Melbourne,8.4,14.9,1.2,3.4,6.8,SW,63,31,39,59,48,1018.1,1017.6,50,70,11.1,13.6,Yes,No,1,-1,-1.84E-16,-0.707106781,-0.707106781
17-09-2010,Melbourne,8.7,14.9,0.6,4,0.4,WSW,46,24,24,55,48,1024.7,1023.1,80,70,11.6,14.1,No,No,0,-0.923879533,-0.382683432,-0.923879533,-0.382683432
20-09-2010,Melbourne,10.1,16.8,0,2.4,0,SW,31,19,13,78,66,1027.7,1026.4,70,70,12.4,14.8,No,No,0,-0.707106781,-0.707106781,0.382683432,-0.923879533
21-09-2010,Melbourne,10.9,15.4,0.4,1.8,0,S,37,24,24,84,56,1028.9,1028,70,70,13.1,14.5,No,No,0,-0.382683432,-0.923879533,1.22E-16,-1
22-09-2010,Melbourne,9.8,16.6,0,0.8,1.2,SSE,33,13,19,64,53,1028.2,1026.4,70,70,12.9,14.7,No,No,0,1.22E-16,-1,0.382683432,-0.923879533
23-09-2010,Melbourne,10.9,16.2,0,1.6,2.1,SW,33,22,19,61,51,1027.1,1025,70,70,12.4,15.3,No,No,0,-0.707106781,-0.707106781,-0.923879533,-0.382683432
24-09-2010,Melbourne,9.8,17,0,3,3.3,N,39,9,6,62,49,1024.1,1018.9,70,70,11.1,16.1,No,No,0,-1,-1.84E-16,1,6.12E-17
27-09-2010,Melbourne,12.8,17.3,0.2,5.2,1,SW,52,20,30,56,76,1010.7,1010.9,70,70,15.3,12.5,No,Yes,0,-0.382683432,0.923879533,-0.707106781,-0.707106781
28-09-2010,Melbourne,8,15.2,4.4,6.6,7.2,WSW,54,28,24,47,46,1014.8,1014.5,70,70,11.9,13,Yes,Yes,1,-1,-1.84E-16,-0.923879533,-0.382683432
29-09-2010,Melbourne,5.8,15.3,1.2,3,10.1,SSW,48,20,22,63,45,1023.4,1023.2,70,60,9.9,13.9,Yes,No,1,-0.707106781,-0.707106781,0.382683432,-0.923879533
30-09-2010,Melbourne,5.8,15.6,0,2.4,6.2,WSW,30,15,15,56,44,1026.4,1024.1,70,70,11.1,14.7,No,No,0,-1,-1.84E-16,-0.382683432,-0.923879533
01-10-2010,Melbourne,7.5,18.4,0,2.8,10.2,S,33,11,22,52,30,1027.7,1025.7,10,20,12.9,16.9,No,No,0,0.382683432,0.923879533,1.22E-16,-1
04-10-2010,Melbourne,15.5,23.5,0,6.8,6.5,NNE,61,41,43,54,47,1021.8,1018.2,70,50,18.6,22.7,No,Yes,0,0,1,0.382683432,0.923879533
05-10-2010,Melbourne,13.2,20.6,1.8,4.8,,SSE,31,13,7,67,53,1023.2,1020.5,70,50,14,19.4,Yes,No,1,-0.382683432,-0.923879533,-0.382683432,-0.923879533
06-10-2010,Melbourne,11.2,23.9,0,3.6,5.4,WSW,70,43,48,73,66,1016.4,1011.9,30,70,15.6,21.1,No,Yes,0,0,1,0,1
07-10-2010,Melbourne,7.7,17.5,17.4,7.6,10.6,WSW,52,26,24,59,33,1022.8,1023,30,40,10.9,15.4,Yes,No,1,-0.923879533,-0.382683432,-0.707106781,-0.707106781
08-10-2010,Melbourne,10.2,17.4,0,4,6,SW,35,20,20,73,59,1026.1,1025.9,60,70,12.4,15.8,No,No,0,-0.707106781,-0.707106781,1.22E-16,-1
11-10-2010,Melbourne,11.7,25.2,0,6.2,9.8,N,63,35,39,38,36,1028.8,1025.4,10,40,18.9,22.9,No,No,0,0.382683432,0.923879533,0,1
12-10-2010,Melbourne,18.3,23.4,0,8,4.2,N,72,52,39,55,54,1023,1019.8,70,70,20,22.8,No,Yes,0,0,1,0,1
13-10-2010,Melbourne,14.3,14.8,9.4,4,0,SSW,22,13,17,91,92,1017.4,1015,80,80,14.6,13.4,Yes,Yes,1,1.22E-16,-1,1.22E-16,-1
14-10-2010,Melbourne,11.2,21.2,4,1.4,5.9,N,57,9,33,76,41,1012,1006.3,70,60,13,20.2,Yes,Yes,1,0,1,-0.382683432,0.923879533
15-10-2010,Melbourne,12.1,12.7,12,5.8,0,S,61,28,37,92,87,993.4,992.4,80,80,12.3,10.4,Yes,Yes,1,-0.382683432,-0.923879533,-0.382683432,-0.923879533
18-10-2010,Melbourne,10,18.9,0,4,6.6,WSW,56,20,37,60,39,1020.1,1019.8,70,70,12.1,18.3,No,Yes,0,-0.923879533,0.382683432,-0.923879533,-0.382683432
19-10-2010,Melbourne,9.6,17.4,1.4,2.6,10.4,S,30,9,13,63,39,1028.2,1027.8,50,50,12,15.7,Yes,No,1,-1,-1.84E-16,0.707106781,-0.707106781
20-10-2010,Melbourne,7.1,19.6,0,3.6,12.1,SSW,26,2,7,63,41,1029.3,1026.1,20,60,12.5,18.3,No,No,0,1,6.12E-17,-0.707106781,0.707106781
21-10-2010,Melbourne,8.4,25.7,0,4.6,11.7,N,35,20,20,68,32,1023.6,1019.3,40,10,12.2,24.7,No,No,0,0,1,0,1
22-10-2010,Melbourne,12.2,28.9,0,6.2,10,WNW,61,30,37,49,30,1017.1,1013.2,10,50,20.8,27.3,No,Yes,0,0,1,0,1
25-10-2010,Melbourne,7.9,20.5,0,4.6,12.6,N,43,7,31,57,42,1022.7,1017.9,0,20,12.9,18.8,No,No,0,0,1,0,1
26-10-2010,Melbourne,10.7,22.5,0,5.2,6.6,N,43,31,19,40,47,1015.1,1014.3,60,70,18.5,18.9,No,Yes,0,0,1,1.22E-16,-1
27-10-2010,Melbourne,12.7,19,2.4,3.6,9.4,S,44,17,19,45,46,1020.1,1020,70,30,15.4,18.3,Yes,No,1,-0.382683432,-0.923879533,0.382683432,-0.923879533
28-10-2010,Melbourne,10.2,23.9,0,4.6,12.4,N,41,11,22,57,45,1020,1016.2,10,10,13.9,21.7,No,No,0,-0.382683432,-0.923879533,0,1
29-10-2010,Melbourne,13.9,28.4,0,7,9.6,N,61,33,41,52,33,1013.3,1008.7,30,50,20.9,27,No,Yes,0,0,1,0,1
03-11-2010,Melbourne,10.3,16.6,4,1.6,2.4,S,35,17,19,68,47,1021.8,1021.3,70,70,12.1,16.2,Yes,Yes,1,-0.382683432,-0.923879533,0.382683432,-0.923879533
04-11-2010,Melbourne,9.1,18.2,5.2,3,8.1,S,41,15,22,52,44,1024.6,1022.8,60,60,12.9,17.4,Yes,No,1,-0.382683432,-0.923879533,1.22E-16,-1
05-11-2010,Melbourne,8.8,22.7,0,2,12.6,S,39,9,17,55,30,1025.1,1021,10,20,13.8,22.6,No,No,0,-0.707106781,-0.707106781,1.22E-16,-1
08-11-2010,Melbourne,14,23.8,0,4.4,8.5,SSW,31,9,17,55,40,1013.1,1014.2,70,50,16.8,21.7,No,No,0,-1,-1.84E-16,-0.382683432,-0.923879533
09-11-2010,Melbourne,13.5,29.1,0,5,13,N,44,7,20,54,25,1023.7,1019.4,0,30,18.6,27.9,No,No,0,0.923879533,0.382683432,-0.707106781,0.707106781
10-11-2010,Melbourne,18.2,25.6,0,9.4,2.2,N,52,26,31,49,29,1015.8,1015.6,70,70,24,25.3,No,No,0,0,1,-0.707106781,-0.707106781
11-11-2010,Melbourne,14,30.7,0,3.8,9.5,NNE,43,7,31,74,29,1013.3,1007.6,70,60,16.4,28.5,No,No,0,0.707106781,0.707106781,0,1
12-11-2010,Melbourne,16.3,31,0,8,2.2,N,72,43,46,44,46,1006.2,1004.3,70,60,25.4,29.4,No,Yes,0,0,1,0,1
15-11-2010,Melbourne,11.7,19.4,1.2,3,5,S,35,15,26,73,58,1016.2,1014.8,70,70,13.6,16.6,Yes,No,1,-0.707106781,-0.707106781,1.22E-16,-1
16-11-2010,Melbourne,10.1,18.6,0.2,1.6,8.1,S,31,13,9,63,41,1017.2,1016,70,60,13.4,17.9,No,No,0,-0.923879533,-0.382683432,1.22E-16,-1
17-11-2010,Melbourne,8.9,23.4,0,3.2,11.9,SW,35,15,11,54,39,1017.8,1014.5,10,20,15.5,21.4,No,No,0,0,1,-0.382683432,-0.923879533
18-11-2010,Melbourne,13.7,17.6,0,4.8,2.6,SSW,39,15,24,58,80,1015.3,1018,70,80,17.3,15.1,No,Yes,0,-0.923879533,0.382683432,1.22E-16,-1
19-11-2010,Melbourne,9.6,20.3,2.6,3.2,13,S,46,28,22,45,42,1025.6,1024.1,20,10,14.4,18.7,Yes,No,1,0.707106781,-0.707106781,1.22E-16,-1
22-11-2010,Melbourne,13.7,33.3,0.2,5.2,12.1,SSW,54,19,33,68,21,1020.5,1017.1,10,20,20.5,32.4,No,No,0,0.382683432,0.923879533,0,1
23-11-2010,Melbourne,20.6,32.3,0,10.2,12.9,N,63,46,33,33,29,1019.3,1017.3,0,30,25.6,30.1,No,No,0,0,1,0,1
24-11-2010,Melbourne,21.7,31.5,0,11.6,7.4,NNW,67,28,33,49,35,1017.8,1016.1,70,70,25.3,28.9,No,Yes,0,0,1,0,1
25-11-2010,Melbourne,19.6,23.5,23,10,0.3,N,35,20,19,89,76,1016,1016.6,70,80,19.8,19.9,Yes,Yes,1,0,1,0.707106781,-0.707106781
26-11-2010,Melbourne,16,25.1,1.8,0.8,4.6,NW,46,7,20,80,76,1017.1,1013.4,70,50,18.2,22.5,Yes,Yes,1,0,1,1.22E-16,-1
29-11-2010,Melbourne,13.6,22.2,0.6,2.8,5.4,SE,50,24,31,68,52,1018.2,1015.3,70,60,16,22.1,No,No,0,0.382683432,-0.923879533,1.22E-16,-1
30-11-2010,Melbourne,13.2,25.4,0.4,4.4,8.4,SSW,33,9,17,65,49,1017.8,1014.8,50,50,17.2,24.3,No,No,0,-0.923879533,-0.382683432,1.22E-16,-1
01-12-2010,Melbourne,16.5,26.6,0.2,5.4,0.6,NE,41,11,11,76,55,1015.7,1013.1,70,70,19.4,25,No,Yes,0,-1,-1.84E-16,0.382683432,-0.923879533
02-12-2010,Melbourne,17.2,27.2,5,2,5.9,NNE,65,20,19,84,81,1015,1013.5,80,70,19.5,18.9,Yes,Yes,1,0,1,-0.707106781,0.707106781
03-12-2010,Melbourne,17.2,30,7.8,4.6,5.1,NNW,52,35,24,59,40,1012.5,1009.3,50,70,23.3,28.7,Yes,No,1,0,1,0,1
06-12-2010,Melbourne,18.2,30.9,0,5.2,6.1,NNE,35,6,15,67,45,1012,1007.7,70,70,22.2,29.7,No,Yes,0,0.923879533,0.382683432,0,1
07-12-2010,Melbourne,21.5,28.2,2.4,6,1,NNE,67,35,26,52,85,1007.3,1006.3,70,70,25.4,23.1,Yes,Yes,1,0,1,0.382683432,0.923879533
08-12-2010,Melbourne,22.6,25.5,2.8,5,0.6,N,65,37,20,67,69,1003.4,1003.8,70,80,25.3,23.3,Yes,Yes,1,0,1,-0.923879533,0.382683432
09-12-2010,Melbourne,16.4,25,28.8,5.4,9.7,SW,31,11,13,60,46,1010.2,1007,40,70,19.2,23.2,Yes,Yes,1,-0.382683432,-0.923879533,0.382683432,0.923879533
10-12-2010,Melbourne,14,21.1,2.4,4.8,8.3,W,52,19,20,44,26,1011.2,1008.7,50,60,15.1,19.8,Yes,No,1,-0.923879533,-0.382683432,-0.923879533,0.382683432
13-12-2010,Melbourne,11.8,23.1,4.6,4,11,SSW,24,13,6,51,40,1015.4,1014.4,30,60,16.6,20.9,Yes,No,1,-0.923879533,-0.382683432,0.923879533,-0.382683432
14-12-2010,Melbourne,14.4,28,0,4,13.3,NNE,31,7,6,55,42,1015.5,1010.7,10,20,18.7,25.8,No,No,0,-0.923879533,-0.382683432,0.707106781,0.707106781
15-12-2010,Melbourne,18.1,25.9,0,8,2.1,N,74,50,24,44,69,1002.5,1004.6,70,70,24.9,20,No,No,0,0,1,-0.707106781,0.707106781
16-12-2010,Melbourne,12.7,22,0.8,4,11.4,S,31,20,20,53,31,1008.8,1006.8,60,50,16.6,21.7,No,No,0,-0.707106781,-0.707106781,0.382683432,-0.923879533
17-12-2010,Melbourne,12.1,23.8,0,6,7.1,W,57,20,30,49,28,1003.1,999.4,20,70,17.7,23.5,No,Yes,0,0,1,-0.382683432,0.923879533
20-12-2010,Melbourne,9.9,19.3,22.2,3.8,1.5,SW,52,37,33,61,44,1003.9,1005.1,70,70,14.2,17.9,Yes,No,1,-0.707106781,-0.707106781,-0.707106781,-0.707106781
21-12-2010,Melbourne,11.1,18.3,0,4.2,6.1,SW,52,24,22,65,50,1010.3,1013.2,70,70,14.9,17.3,No,Yes,0,-1,-1.84E-16,1.22E-16,-1
22-12-2010,Melbourne,10.6,25.7,1.4,3.6,13.4,SW,33,6,13,58,27,1019.4,1015.9,20,50,14.9,23.6,Yes,No,1,0.382683432,0.923879533,0.382683432,0.923879533
23-12-2010,Melbourne,14.1,20.6,0,6.6,10.6,SSE,50,17,31,56,44,1022.1,1024.6,50,30,16.2,19.1,No,No,0,-0.707106781,-0.707106781,1.22E-16,-1
24-12-2010,Melbourne,11.5,23.5,0,6.4,12.8,SSE,31,17,15,58,44,1025.5,1020,10,20,14.9,22.2,No,No,0,0.707106781,-0.707106781,1.22E-16,-1
30-12-2010,Melbourne,14.2,23.7,0,7.4,13.7,SSE,31,11,17,63,57,1017.8,1016.5,40,0,17.9,21.6,No,No,0,0.707106781,-0.707106781,1.22E-16,-1
31-12-2010,Melbourne,14.9,41.1,0,7.6,12.3,NNW,74,28,43,58,12,1010.1,1005,40,30,22.1,39.9,No,No,0,0,1,-0.382683432,0.923879533
04-01-2011,Melbourne,12.7,22,0,5.6,12,S,37,17,26,60,46,1013.9,1011.1,30,30,15.2,21.7,No,No,0,1.22E-16,-1,1.22E-16,-1
12-01-2011,Melbourne,20.9,27.6,15.4,1,2,NNE,59,20,39,88,68,1004,1002.6,70,70,22.6,27.3,Yes,Yes,1,0.382683432,0.923879533,0,1
14-01-2011,Melbourne,20.5,26.9,28.2,2.8,6.3,N,72,24,9,87,68,1001.4,1004,80,40,20.5,23.3,Yes,Yes,1,-0.923879533,-0.382683432,0.707106781,-0.707106781
19-01-2011,Melbourne,15.3,22.5,0,4.2,6.6,S,35,17,24,60,54,1012.5,1013.2,70,50,16.6,19.7,No,No,0,-0.382683432,-0.923879533,1.22E-16,-1
20-01-2011,Melbourne,13.3,28.4,0,4.6,12.6,NNW,41,7,17,70,54,1012.5,1009.6,30,30,16.6,24.8,No,No,0,-1,-1.84E-16,0,1
21-01-2011,Melbourne,16.6,32.3,0,8,11.5,N,54,33,30,44,59,1008.9,1010.2,70,30,24.1,24.7,No,No,0,0,1,1.22E-16,-1
24-01-2011,Melbourne,15.1,21.7,4.6,7.6,7.4,S,48,11,30,86,49,1004.9,1006.3,70,40,15.8,20.2,Yes,No,1,0.382683432,0.923879533,0.382683432,-0.923879533
25-01-2011,Melbourne,14.5,27.7,0,5,8.6,S,31,2,15,55,40,1008.8,1006,30,70,18.1,25.9,No,Yes,0,0.707106781,-0.707106781,-0.382683432,0.923879533
27-01-2011,Melbourne,14.9,25.7,0.2,1.8,13.6,SW,39,6,20,69,43,1017.1,1017.1,10,30,19.7,24.6,No,No,0,-0.923879533,-0.382683432,-0.707106781,-0.707106781
31-01-2011,Melbourne,20.1,32.5,0,12,8.4,S,35,9,17,67,66,1012.8,1011.1,0,70,24.5,25.3,No,No,0,-0.382683432,-0.923879533,0.382683432,-0.923879533
01-02-2011,Melbourne,24.5,40.2,0,5.2,9.6,N,70,26,33,32,52,1003.2,1003.7,10,30,32.3,28.5,No,No,0,0,1,-0.707106781,0.707106781
02-02-2011,Melbourne,17.5,27.8,0,12.8,11.3,S,35,6,13,66,57,1011.7,1008.7,50,70,19.6,25,No,No,0,-0.923879533,0.382683432,1.22E-16,-1
03-02-2011,Melbourne,18.6,25.6,0,6,2.9,SSE,26,15,6,89,58,1014.8,1013.7,80,50,18.6,23.5,No,Yes,0,-0.382683432,-0.923879533,0.382683432,-0.923879533
04-02-2011,Melbourne,18.2,30.4,2.4,4,1.6,N,54,31,24,85,83,1010.1,1007.3,70,70,24,26.2,Yes,,1,0,1,0,1
07-02-2011,Melbourne,10.8,21.5,82.2,4.6,12.7,S,37,9,22,57,45,1026,1024.2,30,10,15,20.2,Yes,Yes,1,-0.923879533,-0.382683432,1.22E-16,-1
08-02-2011,Melbourne,14.6,22.1,3.2,6.2,9.4,S,41,24,26,61,42,1023,1022.6,60,60,17.9,21.9,Yes,No,1,1.22E-16,-1,1.22E-16,-1
09-02-2011,Melbourne,12.9,27.9,0,5.4,8.6,NNW,39,9,22,69,56,1023.4,1019.8,70,70,14.7,23.4,No,No,0,-0.923879533,0.382683432,0,1
10-02-2011,Melbourne,14.7,29.5,0,4.6,1.3,N,54,28,30,72,52,1016.8,1013.3,70,70,20.9,28,No,Yes,0,0,1,0,1
11-02-2011,Melbourne,20.9,25.8,1.8,6,0.2,N,46,15,20,83,87,1010.2,1010,70,80,23.2,21,Yes,,1,-0.382683432,0.923879533,-0.382683432,-0.923879533
14-02-2011,Melbourne,14.2,24.6,4.4,4.4,12,S,31,13,9,68,52,1024.5,1022.4,50,10,17.1,23.9,Yes,No,1,0.382683432,-0.923879533,0.382683432,-0.923879533
15-02-2011,Melbourne,16.6,30.3,0,4.2,11.1,N,44,19,13,72,38,1021.7,1018,30,70,20.8,29.2,No,No,0,0,1,0.382683432,0.923879533
16-02-2011,Melbourne,18.8,29.5,0,6.6,3.6,NNE,41,24,24,64,48,1017,1013.1,70,70,23.4,28.2,No,Yes,0,0,1,0,1
18-02-2011,Melbourne,19.3,29.4,0,3.8,3.3,SSW,24,7,7,73,48,1014.6,1010.5,80,70,21.3,28.6,No,,0,-1,-1.84E-16,0.707106781,-0.707106781
21-02-2011,Melbourne,11.8,19.6,15.4,5.6,6.5,SW,54,28,30,59,60,1018,1020.6,50,70,15.2,17.5,Yes,No,1,-0.923879533,-0.382683432,1.22E-16,-1
22-02-2011,Melbourne,13.9,21.3,0.2,4.6,4.1,S,43,13,24,58,47,1025.7,1025.3,70,50,15.6,21,No,No,0,0.707106781,-0.707106781,1.22E-16,-1
23-02-2011,Melbourne,15.5,23.8,0,3.6,9.2,SSE,30,11,19,65,56,1026.5,1023.2,70,10,16.7,21,No,,0,0.707106781,-0.707106781,1.22E-16,-1
28-02-2011,Melbourne,16,18,0,1.2,0,SSW,26,9,13,76,81,1009.5,1008.1,70,80,16.5,17.6,No,No,0,0.923879533,-0.382683432,1.22E-16,-1
01-03-2011,Melbourne,14.3,19.5,0.2,1.2,8.9,SW,54,17,31,67,40,1009.2,1013.8,60,50,15.8,19,No,No,0,-0.923879533,-0.382683432,1.22E-16,-1
02-03-2011,Melbourne,11.1,19.8,0.4,3.6,10.3,WSW,35,9,15,60,48,1018.2,1015.9,30,70,13.6,17.9,No,No,0,-0.707106781,-0.707106781,-0.382683432,-0.923879533
03-03-2011,Melbourne,13.6,20.1,0,4.6,7.8,WSW,48,22,28,62,59,1013.4,1013.4,70,60,16.2,18.5,No,No,0,-1,-1.84E-16,-0.707106781,-0.707106781
04-03-2011,Melbourne,13.6,18.6,0,5,0.5,WSW,41,28,28,62,62,1015.6,1017.5,70,70,14.9,16.8,No,No,0,-0.923879533,-0.382683432,1.22E-16,-1
07-03-2011,Melbourne,15.6,29.2,0,7.2,11.6,N,80,48,43,51,32,1020.7,1016.3,0,10,19.4,28.1,No,No,0,0,1,0,1
08-03-2011,Melbourne,19.4,27.2,0,10.8,0.1,N,69,44,19,47,40,1012.7,1010.2,70,70,21.8,26.2,No,No,0,0,1,0,1
09-03-2011,Melbourne,19.4,23.8,0.2,2.6,0.7,N,43,7,24,80,67,1012.6,1011.5,70,80,21.3,23.6,No,Yes,0,-0.382683432,-0.923879533,0,1
10-03-2011,Melbourne,15.2,18.7,11.2,1.8,0,SW,33,19,20,91,70,1015.4,1015.6,80,70,15.6,18.1,Yes,No,1,1.22E-16,-1,1.22E-16,-1
11-03-2011,Melbourne,15.4,27.1,0.2,0.6,7.7,S,24,2,9,78,51,1017.1,1014.7,80,20,17.9,26,No,No,0,0,1,0.382683432,-0.923879533
15-03-2011,Melbourne,12.3,25.6,0.2,4.4,9.9,SSE,35,6,17,73,38,1020.5,1017.4,30,50,16.1,25.1,No,No,0,-0.382683432,0.923879533,1.22E-16,-1
16-03-2011,Melbourne,15.4,22,0,3.8,8.2,S,39,11,24,55,49,1022,1021.3,60,40,16.8,21.2,No,No,0,1.22E-16,-1,0.382683432,-0.923879533
17-03-2011,Melbourne,14.4,18.9,0,5.6,2,S,37,17,24,52,50,1023.2,1021.5,70,70,15.1,18,No,No,0,0.382683432,-0.923879533,1.22E-16,-1
18-03-2011,Melbourne,14.2,19.5,0,3.4,3.5,SE,35,15,22,58,49,1019.4,1017.7,70,70,14.9,19,No,No,0,0.707106781,-0.707106781,0.382683432,-0.923879533
21-03-2011,Melbourne,16.8,24.9,0.2,5.2,0.5,SSW,22,4,11,70,59,1005.8,1003.4,70,70,20.9,24,No,No,0,0,1,1.22E-16,-1
22-03-2011,Melbourne,19.1,24,0,2.2,1,SW,30,7,15,86,79,1002.4,1001.5,80,80,19.8,20.8,No,No,0,-1,-1.84E-16,-0.707106781,-0.707106781
23-03-2011,Melbourne,16.4,23.1,0,2.6,6.9,N,52,13,28,75,40,1003.9,1002.5,70,70,17.2,22.4,No,No,0,-0.382683432,0.923879533,0,1
24-03-2011,Melbourne,15.2,19.7,0,3.6,0.9,WSW,54,19,30,81,82,1003.3,1004.3,70,80,16.5,17.3,No,Yes,0,-1,-1.84E-16,-0.923879533,-0.382683432
25-03-2011,Melbourne,13.6,19,9.4,2.6,1.3,WSW,56,26,31,74,45,1014.9,1018,70,70,15.2,18.5,Yes,No,1,-0.707106781,-0.707106781,1.22E-16,-1
