Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,CloudBurst Today,CloudBurstTomorrow,CloudBurstTodayBinary
12-02-2011,Watsonia,14.1,19.9,4.4,10.4,8.8,SSW,35.0,S,S,17.0,15.0,69.0,51.0,1020.4,1019.5,70.0,70.0,14.9,18.8,Yes,No,1.0
13-02-2011,Watsonia,8.9,21.1,0.0,4.8,7.4,SSW,33.0,WNW,S,4.0,19.0,82.0,61.0,1023.2,1022.7,70.0,50.0,12.9,20.3,No,No,0.0
14-02-2011,Watsonia,11.7,25.2,0.0,4.4,12.0,W,48.0,SSE,SW,9.0,7.0,82.0,55.0,1024.4,1022.2,20.0,10.0,15.6,23.7,No,No,0.0
15-02-2011,Watsonia,14.5,29.2,0.0,4.2,11.1,SE,28.0,E,E,7.0,9.0,89.0,50.0,1021.8,1018.2,50.0,70.0,19.4,28.4,No,No,0.0
16-02-2011,Watsonia,16.9,28.3,0.0,6.6,3.6,ESE,31.0,ENE,NNE,7.0,11.0,78.0,55.0,1017.2,1013.5,70.0,70.0,23.0,27.4,No,Yes,0.0
17-02-2011,Watsonia,18.6,26.6,12.4,5.0,8.5,SE,26.0,E,SSE,7.0,7.0,100.0,67.0,1013.4,1012.6,70.0,40.0,19.5,24.9,Yes,No,1.0
18-02-2011,Watsonia,17.5,28.6,0.0,3.8,3.3,ENE,46.0,NE,NE,6.0,9.0,89.0,58.0,1014.8,1010.6,70.0,70.0,19.6,27.9,No,Yes,0.0
19-02-2011,Watsonia,19.2,28.6,11.0,4.2,10.5,W,61.0,N,W,19.0,28.0,82.0,50.0,999.5,1003.1,10.0,60.0,24.3,27.1,Yes,No,1.0
20-02-2011,Watsonia,13.8,21.3,0.0,6.8,8.1,W,48.0,W,SW,17.0,24.0,62.0,58.0,1009.3,1012.9,30.0,70.0,19.1,18.7,No,No,0.0
21-02-2011,Watsonia,9.8,17.9,0.4,5.6,6.5,S,46.0,WSW,SSW,17.0,30.0,70.0,61.0,1017.9,1020.4,30.0,70.0,13.7,16.3,No,No,0.0
22-02-2011,Watsonia,11.2,20.3,0.4,4.6,4.1,S,35.0,SE,S,6.0,13.0,73.0,54.0,1025.8,1025.0,70.0,60.0,13.8,19.3,No,No,0.0
23-02-2011,Watsonia,13.8,23.7,0.0,3.6,9.2,S,26.0,S,SW,6.0,13.0,77.0,57.0,1026.5,1022.7,80.0,10.0,15.3,22.5,No,No,0.0
24-02-2011,Watsonia,12.5,26.2,0.0,4.2,10.4,SW,20.0,NE,SW,9.0,11.0,84.0,51.0,1020.0,1016.8,40.0,50.0,13.5,23.9,No,No,0.0
25-02-2011,Watsonia,13.4,24.0,0.0,4.8,5.3,SSW,20.0,SSE,SSE,7.0,7.0,84.0,55.0,1016.3,1013.6,70.0,70.0,16.5,22.9,No,No,0.0
26-02-2011,Watsonia,13.1,30.3,0.0,3.0,7.1,W,24.0,ENE,SSW,6.0,7.0,88.0,43.0,1009.8,1007.3,60.0,70.0,17.0,29.8,No,Yes,0.0
27-02-2011,Watsonia,17.0,18.9,9.0,4.2,0.0,SSW,22.0,SSW,SSW,11.0,7.0,100.0,100.0,1009.6,1011.0,80.0,80.0,17.6,17.6,Yes,Yes,1.0
28-02-2011,Watsonia,14.9,17.6,2.0,1.2,0.0,S,20.0,ESE,SW,7.0,9.0,88.0,95.0,1009.6,1008.1,70.0,80.0,15.8,16.5,Yes,Yes,1.0
01-03-2011,Watsonia,13.0,17.6,1.6,1.2,8.9,SSW,54.0,WSW,SW,17.0,26.0,78.0,52.0,1009.2,1013.8,60.0,60.0,15.0,17.0,Yes,No,1.0
02-03-2011,Watsonia,10.3,19.2,0.8,3.6,10.3,SW,28.0,WSW,SSW,6.0,15.0,70.0,50.0,1018.2,1015.9,10.0,70.0,12.3,18.3,No,No,0.0
03-03-2011,Watsonia,12.3,19.3,0.0,4.6,7.8,WSW,39.0,W,SSW,13.0,17.0,67.0,62.0,1013.4,1013.2,70.0,70.0,15.0,18.0,No,No,0.0
04-03-2011,Watsonia,12.7,17.7,0.0,5.0,0.5,S,39.0,WSW,SSW,17.0,22.0,69.0,69.0,1015.6,1017.3,70.0,80.0,14.1,15.6,No,No,0.0
05-03-2011,Watsonia,8.2,23.0,0.0,3.4,12.1,SSW,22.0,SSE,SSW,13.0,4.0,63.0,47.0,1023.5,1021.9,10.0,10.0,12.4,21.2,No,No,0.0
06-03-2011,Watsonia,8.9,26.7,0.0,4.8,12.0,ENE,31.0,NE,NE,6.0,11.0,87.0,39.0,1025.4,1022.1,0.0,10.0,13.4,26.2,No,No,0.0
07-03-2011,Watsonia,13.2,29.1,0.0,7.2,11.6,N,37.0,NNE,NNE,11.0,17.0,55.0,36.0,1020.8,1016.5,0.0,10.0,20.1,28.3,No,No,0.0
08-03-2011,Watsonia,19.3,26.7,0.0,10.8,0.1,NNE,43.0,NNE,N,13.0,17.0,43.0,42.0,1012.5,1010.1,70.0,70.0,22.6,25.9,No,No,0.0
09-03-2011,Watsonia,17.1,24.0,0.4,2.6,0.7,NNW,26.0,NE,NNW,2.0,11.0,84.0,72.0,1012.7,1011.6,70.0,70.0,20.2,22.9,No,Yes,0.0
10-03-2011,Watsonia,14.6,18.3,17.6,1.8,0.0,WSW,30.0,S,SSW,11.0,15.0,100.0,81.0,1015.4,1015.5,80.0,80.0,14.8,16.6,Yes,No,1.0
11-03-2011,Watsonia,14.8,26.9,0.0,0.6,7.7,SSW,22.0,W,SW,4.0,9.0,92.0,56.0,1017.2,1014.7,80.0,10.0,16.8,25.6,No,No,0.0
12-03-2011,Watsonia,15.5,30.4,0.0,3.0,11.5,N,33.0,ENE,N,7.0,7.0,99.0,54.0,1017.2,1015.5,20.0,40.0,19.1,29.2,No,No,0.0
13-03-2011,Watsonia,19.1,32.2,0.0,6.8,5.7,SW,54.0,N,NW,15.0,17.0,75.0,45.0,1017.0,1014.2,70.0,70.0,23.7,29.8,No,Yes,0.0
14-03-2011,Watsonia,13.1,22.0,32.2,5.6,10.7,SSW,33.0,SSE,SE,6.0,11.0,76.0,52.0,1025.8,1023.1,60.0,10.0,15.3,21.1,Yes,No,1.0
15-03-2011,Watsonia,9.7,26.8,0.0,4.4,9.9,S,30.0,E,SW,4.0,9.0,100.0,55.0,1020.6,1017.1,40.0,40.0,12.2,25.4,No,No,0.0
16-03-2011,Watsonia,12.2,20.6,0.0,3.8,8.2,SSW,33.0,SSE,S,7.0,15.0,64.0,57.0,1022.0,1021.1,70.0,50.0,15.3,18.5,No,No,0.0
17-03-2011,Watsonia,12.0,17.6,0.0,5.6,2.0,S,30.0,S,SSE,7.0,11.0,69.0,61.0,1023.3,1021.4,70.0,70.0,13.7,17.0,No,No,0.0
18-03-2011,Watsonia,13.0,18.8,0.0,3.4,3.5,SSW,31.0,SSE,S,9.0,9.0,67.0,55.0,1019.5,1017.5,70.0,60.0,13.6,17.8,No,No,0.0
19-03-2011,Watsonia,9.2,24.4,0.0,3.6,9.0,WSW,22.0,ENE,SSW,6.0,13.0,99.0,57.0,1016.3,1012.7,50.0,20.0,11.6,22.2,No,No,0.0
20-03-2011,Watsonia,11.4,29.3,0.2,2.8,8.5,ENE,30.0,ENE,NE,7.0,15.0,97.0,46.0,1011.8,1007.9,10.0,40.0,15.6,27.9,No,No,0.0
21-03-2011,Watsonia,15.5,25.6,0.0,5.2,0.5,SW,19.0,NNE,WSW,6.0,9.0,95.0,67.0,1006.0,1003.4,70.0,70.0,18.1,24.1,No,No,0.0
22-03-2011,Watsonia,18.1,23.2,0.0,2.2,1.0,WSW,22.0,N,SSW,0.0,13.0,100.0,92.0,1002.6,1001.7,70.0,70.0,18.7,19.6,No,No,0.0
23-03-2011,Watsonia,15.6,22.5,0.0,2.6,6.9,N,43.0,N,NNE,6.0,19.0,83.0,51.0,1004.1,1002.9,70.0,60.0,16.5,21.3,No,No,0.0
24-03-2011,Watsonia,14.5,19.9,0.4,3.6,0.9,W,52.0,W,W,7.0,20.0,88.0,89.0,1003.4,1004.4,70.0,70.0,15.8,17.2,No,Yes,0.0
25-03-2011,Watsonia,12.9,17.0,14.2,2.6,1.3,SSW,46.0,W,SSW,13.0,19.0,98.0,58.0,1014.9,1018.1,70.0,70.0,13.2,15.9,Yes,No,1.0
26-03-2011,Watsonia,13.2,17.4,0.2,3.2,0.1,SE,31.0,SE,SSW,4.0,15.0,80.0,64.0,1024.4,1024.2,70.0,70.0,14.2,16.9,No,No,0.0
27-03-2011,Watsonia,12.9,20.9,0.2,2.4,2.7,SW,28.0,S,S,4.0,9.0,94.0,59.0,1027.0,1025.4,70.0,70.0,13.9,19.5,No,No,0.0
28-03-2011,Watsonia,11.1,24.4,0.0,1.8,8.0,SE,17.0,N,E,0.0,6.0,94.0,58.0,1028.3,1024.6,80.0,30.0,13.2,22.8,No,No,0.0
29-03-2011,Watsonia,10.2,27.2,0.0,4.0,10.6,N,35.0,NE,NNW,4.0,19.0,100.0,38.0,1022.7,1018.3,20.0,30.0,12.1,26.3,No,No,0.0
30-03-2011,Watsonia,12.1,21.8,0.4,5.4,6.3,S,41.0,WSW,SSW,11.0,22.0,94.0,67.0,1018.0,1018.5,70.0,30.0,15.8,18.1,No,No,0.0
31-03-2011,Watsonia,11.4,18.0,0.0,5.0,7.6,SSW,33.0,SE,SSE,9.0,15.0,63.0,48.0,1027.4,1026.5,70.0,10.0,13.4,17.1,No,No,0.0
01-05-2011,Watsonia,11.0,18.9,0.0,4.0,0.4,SSW,17.0,NE,SW,2.0,9.0,92.0,73.0,1018.8,1016.9,80.0,80.0,12.6,17.6,No,Yes,0.0
02-05-2011,Watsonia,12.4,18.0,8.6,0.6,4.4,S,31.0,S,SSW,6.0,13.0,100.0,66.0,1018.6,1017.0,80.0,50.0,13.0,16.5,Yes,No,1.0
03-05-2011,Watsonia,6.1,17.6,0.4,1.8,3.2,SSW,33.0,ENE,SW,6.0,15.0,100.0,76.0,1019.4,1017.8,70.0,60.0,9.1,15.3,No,No,0.0
04-05-2011,Watsonia,7.4,16.9,0.0,2.0,3.6,NNW,57.0,NNE,SSW,4.0,15.0,99.0,71.0,1021.4,1020.2,70.0,70.0,9.8,15.2,No,Yes,0.0
05-05-2011,Watsonia,9.8,13.5,1.2,1.6,0.0,SW,26.0,S,S,13.0,11.0,62.0,62.0,1026.9,1025.6,70.0,70.0,12.1,13.1,Yes,No,1.0
06-05-2011,Watsonia,9.6,15.2,0.0,1.8,2.0,NE,46.0,ENE,ESE,9.0,6.0,73.0,58.0,1025.6,1022.7,70.0,70.0,9.7,14.2,No,No,0.0
07-05-2011,Watsonia,3.4,16.0,0.0,1.6,1.0,N,24.0,NE,NNW,2.0,13.0,99.0,62.0,1019.7,1015.5,70.0,70.0,6.0,14.5,No,No,0.0
08-05-2011,Watsonia,6.0,14.6,0.0,0.8,1.0,S,43.0,W,SSW,4.0,19.0,94.0,73.0,1016.2,1015.4,70.0,70.0,10.6,13.6,No,Yes,0.0
09-05-2011,Watsonia,5.9,14.6,5.4,0.8,5.3,SSW,31.0,N,SSE,0.0,9.0,99.0,55.0,1022.1,1021.1,70.0,30.0,8.5,13.6,Yes,No,1.0
10-05-2011,Watsonia,-0.3,14.4,0.2,1.6,3.8,NW,24.0,ENE,WNW,7.0,9.0,99.0,49.0,1020.4,1015.4,60.0,60.0,3.0,13.4,No,Yes,0.0
11-05-2011,Watsonia,3.0,10.4,4.0,2.0,7.0,WSW,48.0,WSW,SSW,15.0,7.0,76.0,91.0,1010.5,1009.5,40.0,70.0,7.7,7.8,Yes,Yes,1.0
12-05-2011,Watsonia,4.7,12.7,7.4,2.0,0.6,N,24.0,NNE,ENE,7.0,7.0,99.0,100.0,1012.5,1010.5,70.0,70.0,7.9,12.0,Yes,Yes,1.0
13-05-2011,Watsonia,7.8,15.1,10.8,0.6,2.7,W,56.0,WNW,WSW,13.0,28.0,87.0,96.0,1012.8,1011.0,70.0,80.0,12.4,11.8,Yes,Yes,1.0
14-05-2011,Watsonia,6.4,13.2,9.6,0.8,5.4,SSW,43.0,W,SSW,9.0,24.0,99.0,73.0,1022.5,1024.3,70.0,70.0,8.1,11.5,Yes,Yes,1.0
15-05-2011,Watsonia,7.7,14.3,1.4,1.2,0.6,SW,46.0,W,WSW,7.0,15.0,85.0,68.0,1031.3,1030.9,70.0,70.0,10.2,12.6,Yes,No,1.0
16-05-2011,Watsonia,10.2,14.4,0.0,2.2,0.2,WSW,24.0,NW,W,9.0,11.0,66.0,69.0,1032.3,1030.1,70.0,70.0,11.6,13.9,No,No,0.0
17-05-2011,Watsonia,9.7,15.8,0.0,1.2,2.5,WSW,13.0,NW,SW,6.0,7.0,85.0,69.0,1031.8,1028.9,70.0,40.0,11.0,14.9,No,No,0.0
18-05-2011,Watsonia,3.4,16.3,0.2,1.0,3.6,N,24.0,ENE,N,4.0,15.0,99.0,65.0,1030.2,1027.6,70.0,70.0,5.4,15.1,No,No,0.0
19-05-2011,Watsonia,5.4,17.7,0.0,2.4,2.3,NNW,35.0,N,N,0.0,17.0,99.0,50.0,1028.3,1026.9,70.0,70.0,9.0,16.5,No,No,0.0
20-05-2011,Watsonia,7.7,19.4,0.0,3.2,0.6,NNE,44.0,NE,NE,6.0,9.0,93.0,51.0,1026.8,1023.2,70.0,70.0,9.1,18.3,No,No,0.0
21-05-2011,Watsonia,7.9,21.4,0.0,4.0,6.4,N,43.0,NE,N,9.0,15.0,65.0,44.0,1021.0,1017.5,50.0,50.0,13.6,20.7,No,No,0.0
22-05-2011,Watsonia,13.6,18.7,0.0,4.4,2.8,N,39.0,NNE,N,19.0,20.0,61.0,73.0,1011.0,1006.8,60.0,70.0,17.8,17.5,No,Yes,0.0
23-05-2011,Watsonia,12.8,17.0,13.4,1.6,2.0,WSW,43.0,NNE,SSW,6.0,20.0,100.0,99.0,1001.3,1001.4,70.0,70.0,13.3,12.4,Yes,Yes,1.0
24-05-2011,Watsonia,8.7,13.8,4.4,0.2,3.2,S,44.0,SSW,SSW,13.0,22.0,99.0,65.0,1010.2,1012.1,70.0,60.0,10.8,13.1,Yes,Yes,1.0
25-05-2011,Watsonia,8.6,12.6,2.6,3.4,1.8,S,35.0,SSE,SSE,4.0,7.0,91.0,69.0,1020.5,1019.7,70.0,70.0,9.8,12.2,Yes,No,1.0
26-05-2011,Watsonia,8.6,14.3,0.2,1.8,1.1,SW,20.0,N,SW,0.0,6.0,91.0,93.0,1020.8,1018.9,70.0,70.0,9.6,11.7,No,Yes,0.0
27-05-2011,Watsonia,8.5,14.6,1.8,1.6,1.3,SW,22.0,WSW,SSW,7.0,7.0,92.0,79.0,1021.5,1020.4,70.0,70.0,10.8,13.3,Yes,No,1.0
28-05-2011,Watsonia,9.2,13.9,0.8,1.0,1.0,WNW,17.0,NNW,SW,7.0,9.0,99.0,85.0,1025.0,1023.7,80.0,70.0,10.1,12.5,No,No,0.0
29-05-2011,Watsonia,8.8,13.2,0.2,0.0,0.0,SSW,20.0,WNW,SE,6.0,0.0,100.0,76.0,1026.7,1024.9,70.0,70.0,9.2,13.0,No,No,0.0
30-05-2011,Watsonia,3.1,14.4,0.2,0.4,7.6,S,24.0,NE,SSE,4.0,9.0,100.0,64.0,1028.4,1025.3,10.0,20.0,4.9,13.8,No,No,0.0
31-05-2011,Watsonia,3.4,14.7,0.2,2.0,6.3,ENE,17.0,N,E,9.0,7.0,99.0,69.0,1025.7,1023.0,70.0,10.0,7.2,14.2,No,No,0.0
01-06-2011,Watsonia,1.0,18.8,0.2,1.6,9.3,ENE,11.0,NE,E,4.0,4.0,99.0,65.0,1028.2,1025.4,0.0,10.0,3.8,17.5,No,No,0.0
02-06-2011,Watsonia,3.7,18.9,0.4,2.0,8.8,N,39.0,N,N,0.0,11.0,99.0,55.0,1026.2,1021.8,30.0,70.0,7.2,18.1,No,No,0.0
03-06-2011,Watsonia,7.2,15.7,0.0,2.2,2.2,N,37.0,NNE,N,6.0,19.0,74.0,67.0,1016.5,1013.7,70.0,70.0,13.5,15.4,No,No,0.0
04-06-2011,Watsonia,10.6,16.5,0.8,2.0,7.1,WSW,37.0,WNW,WSW,7.0,17.0,78.0,47.0,1015.0,1015.1,10.0,50.0,10.7,14.7,No,No,0.0
05-06-2011,Watsonia,6.9,15.3,0.0,3.0,8.4,NNW,56.0,N,NNW,13.0,24.0,61.0,40.0,1015.1,1009.5,20.0,30.0,10.2,15.1,No,Yes,0.0
06-06-2011,Watsonia,2.4,12.2,4.6,3.0,6.1,WNW,24.0,NNE,S,6.0,7.0,98.0,61.0,1019.2,1018.3,20.0,60.0,4.0,10.9,Yes,No,1.0
07-06-2011,Watsonia,4.0,10.2,0.0,2.8,2.8,W,61.0,N,WSW,28.0,13.0,67.0,81.0,1014.1,1013.6,60.0,50.0,8.5,8.3,No,Yes,0.0
08-06-2011,Watsonia,3.9,10.8,7.4,1.2,4.7,SW,50.0,W,SW,19.0,26.0,84.0,77.0,1018.8,1018.5,50.0,20.0,5.3,10.4,Yes,Yes,1.0
09-06-2011,Watsonia,5.3,13.5,3.8,1.0,3.3,SSW,43.0,SSW,SSW,11.0,20.0,83.0,74.0,1020.8,1020.1,70.0,50.0,10.2,11.7,Yes,No,1.0
10-06-2011,Watsonia,6.7,14.5,0.2,0.4,5.9,SSW,26.0,SW,SW,6.0,15.0,99.0,65.0,1023.7,1024.2,60.0,60.0,8.3,13.3,No,No,0.0
11-06-2011,Watsonia,6.7,14.3,0.2,1.0,7.3,SW,24.0,N,SSE,0.0,13.0,99.0,61.0,1030.1,1029.0,40.0,40.0,8.8,14.0,No,No,0.0
12-06-2011,Watsonia,3.9,13.5,0.2,1.4,4.0,S,28.0,N,S,0.0,15.0,100.0,68.0,1031.5,1028.7,80.0,20.0,5.4,13.2,No,No,0.0
13-06-2011,Watsonia,5.2,14.4,0.2,1.2,3.2,SSE,24.0,N,SSE,0.0,11.0,100.0,69.0,1029.8,1026.8,80.0,70.0,7.2,13.8,No,No,0.0
14-06-2011,Watsonia,1.6,12.9,0.2,1.0,4.8,S,22.0,NE,S,4.0,13.0,100.0,76.0,1029.2,1026.8,60.0,70.0,4.3,12.4,No,No,0.0
15-06-2011,Watsonia,1.1,13.2,0.2,0.2,5.8,E,15.0,N,SE,0.0,6.0,100.0,74.0,1029.1,1025.4,70.0,10.0,6.2,12.8,No,No,0.0
16-06-2011,Watsonia,0.9,15.4,0.2,1.4,1.9,N,28.0,NE,N,9.0,9.0,99.0,64.0,1021.6,1017.0,70.0,70.0,2.6,13.7,No,Yes,0.0
17-06-2011,Watsonia,2.6,13.7,4.2,1.2,4.8,SW,54.0,W,WSW,15.0,19.0,94.0,69.0,1008.8,1010.5,70.0,60.0,9.5,11.7,Yes,Yes,1.0
18-06-2011,Watsonia,8.3,16.7,1.8,1.6,5.0,SW,43.0,W,SW,13.0,20.0,91.0,67.0,1013.6,1013.5,70.0,20.0,11.6,15.4,Yes,No,1.0
19-06-2011,Watsonia,10.7,15.9,0.2,1.4,2.2,NNW,54.0,N,N,13.0,20.0,82.0,69.0,1013.7,1009.7,70.0,60.0,11.7,14.6,No,No,0.0
20-06-2011,Watsonia,10.3,16.8,0.4,1.8,1.0,NNE,69.0,N,N,15.0,24.0,78.0,63.0,1009.2,1004.3,70.0,70.0,11.6,14.9,No,Yes,0.0
21-06-2011,Watsonia,6.9,11.8,12.6,4.2,6.2,WSW,78.0,W,WNW,13.0,9.0,76.0,95.0,1000.0,1002.8,40.0,70.0,8.0,7.9,Yes,Yes,1.0
22-06-2011,Watsonia,6.3,13.0,5.4,3.0,0.3,NNW,35.0,WNW,NNW,15.0,17.0,76.0,69.0,1010.8,1009.3,70.0,70.0,9.0,11.9,Yes,Yes,1.0
23-06-2011,Watsonia,8.8,15.0,1.2,0.6,3.2,W,39.0,W,WSW,9.0,13.0,90.0,90.0,1019.0,1019.5,70.0,70.0,11.2,12.8,Yes,Yes,1.0
24-06-2011,Watsonia,10.4,16.2,1.2,1.6,2.1,N,28.0,NNW,N,15.0,9.0,81.0,74.0,1025.7,1025.6,60.0,70.0,12.1,14.8,Yes,No,1.0
25-06-2011,Watsonia,9.9,15.7,0.0,1.6,8.8,N,41.0,NNW,N,15.0,17.0,90.0,65.0,1029.0,1025.9,10.0,20.0,12.4,14.9,No,No,0.0
26-06-2011,Watsonia,8.1,14.6,0.0,3.4,7.6,N,50.0,NNE,NNW,17.0,28.0,75.0,59.0,1023.1,1021.2,10.0,30.0,10.9,13.8,No,No,0.0
27-06-2011,Watsonia,7.4,16.1,0.0,1.4,5.5,NW,19.0,NNE,SE,4.0,0.0,99.0,60.0,1029.9,1029.3,20.0,40.0,8.6,15.8,No,No,0.0
28-06-2011,Watsonia,4.2,15.3,0.0,1.4,4.7,WSW,15.0,N,ESE,0.0,2.0,100.0,70.0,1035.8,1033.1,70.0,10.0,5.9,14.8,No,No,0.0
29-06-2011,Watsonia,1.4,17.2,0.4,1.0,9.1,NE,19.0,ENE,ENE,11.0,11.0,100.0,53.0,1036.4,1034.1,0.0,10.0,4.3,17.1,No,No,0.0
30-06-2011,Watsonia,4.2,17.3,0.2,1.8,7.4,N,31.0,ENE,NNE,7.0,9.0,94.0,56.0,1036.8,1033.2,30.0,70.0,7.8,15.6,No,No,0.0
01-07-2011,Watsonia,5.3,16.8,0.2,3.0,8.2,NE,22.0,NE,NNE,6.0,11.0,89.0,53.0,1030.8,1026.6,70.0,10.0,7.2,16.2,No,No,0.0
02-07-2011,Watsonia,6.6,16.2,0.0,3.6,7.1,ENE,39.0,NE,NNE,20.0,17.0,70.0,53.0,1022.0,1016.7,60.0,70.0,10.4,16.2,No,No,0.0
03-07-2011,Watsonia,10.3,14.2,0.0,4.0,0.5,NNW,52.0,N,NNE,17.0,15.0,57.0,77.0,1013.0,1010.6,70.0,70.0,14.2,11.4,No,Yes,0.0
04-07-2011,Watsonia,8.4,14.2,1.4,1.2,5.0,N,56.0,N,NNW,22.0,20.0,78.0,54.0,1007.3,1003.3,40.0,70.0,10.7,13.7,Yes,No,1.0
05-07-2011,Watsonia,8.4,12.1,0.0,3.8,0.9,W,61.0,WNW,W,22.0,20.0,66.0,75.0,1004.8,1005.8,70.0,70.0,10.0,10.6,No,Yes,0.0
06-07-2011,Watsonia,8.3,13.7,3.4,3.8,2.6,N,48.0,NNW,NNW,17.0,19.0,74.0,67.0,1005.8,1002.1,50.0,70.0,10.4,12.4,Yes,Yes,1.0
07-07-2011,Watsonia,5.1,10.4,5.6,1.0,4.9,W,44.0,W,SW,13.0,11.0,86.0,77.0,1015.3,1019.7,40.0,60.0,5.8,9.2,Yes,No,1.0
08-07-2011,Watsonia,5.7,11.5,0.6,1.4,0.3,N,35.0,NNW,NNW,15.0,17.0,69.0,64.0,1024.0,1021.4,70.0,70.0,8.3,11.0,No,No,0.0
09-07-2011,Watsonia,8.0,14.3,0.2,1.4,8.6,W,48.0,NW,WNW,15.0,13.0,71.0,56.0,1020.3,1018.1,10.0,10.0,9.0,12.6,No,No,0.0
10-07-2011,Watsonia,5.9,12.6,0.0,2.4,1.2,W,54.0,NNW,W,24.0,17.0,67.0,99.0,1011.6,1010.2,40.0,70.0,9.2,10.7,No,Yes,0.0
11-07-2011,Watsonia,6.6,12.8,6.6,1.8,0.6,W,35.0,W,WSW,7.0,19.0,88.0,61.0,1022.5,1022.9,70.0,70.0,7.7,12.1,Yes,No,1.0
12-07-2011,Watsonia,7.7,12.9,0.0,2.4,0.2,W,43.0,WNW,W,11.0,17.0,68.0,60.0,1022.9,1020.6,70.0,70.0,10.3,12.6,No,No,0.0
13-07-2011,Watsonia,8.7,13.3,0.8,2.6,1.8,WSW,43.0,NW,WSW,11.0,17.0,96.0,75.0,1019.3,1019.1,70.0,60.0,9.4,11.2,No,Yes,0.0
14-07-2011,Watsonia,6.4,12.7,6.8,1.0,5.1,SW,30.0,WSW,SSW,7.0,17.0,100.0,67.0,1030.0,1031.1,40.0,20.0,7.5,12.0,Yes,No,1.0
15-07-2011,Watsonia,3.1,13.5,0.2,0.8,8.9,W,13.0,NE,SE,6.0,0.0,100.0,62.0,1036.8,1033.4,30.0,20.0,4.2,12.5,No,No,0.0
16-07-2011,Watsonia,-0.2,15.2,0.4,1.4,6.8,NE,30.0,ENE,NE,9.0,11.0,99.0,55.0,1030.0,1024.8,60.0,70.0,2.7,14.3,No,No,0.0
17-07-2011,Watsonia,2.6,14.5,0.0,1.4,2.5,N,37.0,NE,NNE,13.0,11.0,82.0,75.0,1020.3,1017.7,60.0,70.0,10.7,12.7,No,Yes,0.0
18-07-2011,Watsonia,8.1,11.5,10.0,1.4,1.8,W,19.0,NNW,NE,6.0,7.0,99.0,81.0,1017.7,1017.2,70.0,70.0,8.5,11.0,Yes,No,1.0
19-07-2011,Watsonia,8.3,14.2,0.6,0.6,1.7,SSW,39.0,SW,SSW,13.0,24.0,100.0,75.0,1022.6,1022.3,80.0,70.0,11.2,12.9,No,No,0.0
20-07-2011,Watsonia,9.3,12.3,0.6,0.0,0.0,S,33.0,S,SSE,13.0,19.0,89.0,78.0,1027.4,1026.2,70.0,70.0,10.2,11.4,No,No,0.0
21-07-2011,Watsonia,5.8,12.9,0.0,2.2,0.1,ESE,28.0,SSW,SE,13.0,11.0,98.0,73.0,1026.0,1022.9,70.0,70.0,8.9,12.8,No,No,0.0
22-07-2011,Watsonia,6.0,16.3,0.4,0.2,8.8,SSW,17.0,N,S,0.0,7.0,99.0,62.0,1025.2,1022.9,10.0,10.0,7.4,15.3,No,No,0.0
23-07-2011,Watsonia,3.3,12.9,0.2,1.4,3.0,NE,13.0,ENE,SE,6.0,0.0,100.0,73.0,1024.4,1021.2,80.0,60.0,5.6,12.1,No,Yes,0.0
24-07-2011,Watsonia,5.6,12.2,4.0,0.4,0.4,NNW,17.0,NE,NE,7.0,7.0,100.0,86.0,1018.2,1015.1,80.0,70.0,8.3,11.2,Yes,Yes,1.0
25-07-2011,Watsonia,7.7,12.1,1.6,1.2,1.5,WSW,24.0,N,S,0.0,6.0,100.0,99.0,1015.9,1015.5,80.0,30.0,8.6,11.2,Yes,Yes,1.0
26-07-2011,Watsonia,6.7,12.7,10.4,0.8,3.2,NNE,46.0,WSW,SW,7.0,13.0,99.0,71.0,1023.0,1023.6,70.0,70.0,8.2,11.1,Yes,Yes,1.0
27-07-2011,Watsonia,0.4,13.7,1.2,1.0,9.0,N,33.0,E,N,9.0,15.0,99.0,58.0,1029.2,1027.1,10.0,20.0,2.1,12.9,Yes,No,1.0
28-07-2011,Watsonia,2.1,14.2,0.0,2.6,9.4,N,50.0,N,N,17.0,24.0,72.0,53.0,1026.7,1023.7,10.0,10.0,9.7,13.8,No,No,0.0
29-07-2011,Watsonia,5.9,17.0,0.0,4.6,5.9,NNE,41.0,NNE,N,11.0,19.0,62.0,41.0,1024.5,1021.6,50.0,50.0,10.3,16.8,No,No,0.0
30-07-2011,Watsonia,10.3,15.2,0.0,4.0,0.3,NNE,44.0,NNE,NNW,11.0,7.0,49.0,49.0,1019.1,1015.9,60.0,70.0,12.6,14.6,No,No,0.0
31-07-2011,Watsonia,8.1,18.5,0.8,2.8,8.6,N,39.0,NE,N,9.0,20.0,82.0,57.0,1018.0,1015.9,10.0,60.0,11.6,17.2,No,No,0.0
01-08-2011,Watsonia,6.0,18.5,0.0,3.0,5.1,N,50.0,NE,N,11.0,20.0,87.0,53.0,1017.2,1014.6,20.0,70.0,11.7,16.7,No,Yes,0.0
