Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,CloudBurst Today,CloudBurstTomorrow,CloudBurstTodayBinary
25-10-2011,MelbourneAirport,8.9,15.4,5.2,1.6,2.1,SSE,48.0,SE,S,30.0,31.0,80.0,65.0,1016.3,1017.5,70.0,70.0,11.8,14.3,Yes,No,1.0
26-10-2011,MelbourneAirport,7.5,19.4,0.0,3.2,12.5,S,33.0,SSE,SSE,20.0,13.0,65.0,50.0,1022.4,1020.5,60.0,20.0,12.8,18.0,No,No,0.0
27-10-2011,MelbourneAirport,8.9,24.1,0.0,5.6,10.0,N,57.0,N,NW,41.0,20.0,55.0,33.0,1020.4,1017.4,60.0,70.0,15.2,22.5,No,No,0.0
28-10-2011,MelbourneAirport,14.0,26.6,0.0,8.8,6.2,N,80.0,N,N,63.0,30.0,62.0,52.0,1010.1,1006.4,70.0,80.0,18.6,24.6,No,Yes,0.0
29-10-2011,MelbourneAirport,14.2,21.8,11.4,3.8,9.0,WSW,50.0,SSW,WSW,11.0,31.0,86.0,44.0,1010.3,1010.9,70.0,40.0,15.7,20.2,Yes,No,1.0
30-10-2011,MelbourneAirport,9.6,15.5,1.0,7.8,1.7,SSW,57.0,WSW,SSW,37.0,39.0,85.0,77.0,1017.0,1020.7,80.0,70.0,11.1,14.6,No,Yes,0.0
31-10-2011,MelbourneAirport,8.4,14.7,6.2,4.0,1.5,SW,37.0,SSW,S,17.0,19.0,75.0,64.0,1026.3,1025.3,70.0,70.0,10.9,13.5,Yes,No,1.0
01-11-2011,MelbourneAirport,10.7,18.0,0.0,2.6,2.1,SW,41.0,SW,SSW,15.0,20.0,75.0,65.0,1023.3,1019.5,70.0,70.0,12.7,16.7,No,No,0.0
02-11-2011,MelbourneAirport,10.9,15.8,0.0,2.6,0.0,SW,41.0,WSW,SSW,22.0,15.0,79.0,78.0,1015.9,1014.8,70.0,80.0,13.9,14.4,No,Yes,0.0
03-11-2011,MelbourneAirport,8.3,16.6,1.2,1.4,3.9,SW,31.0,SW,S,20.0,15.0,65.0,61.0,1016.9,1016.9,50.0,70.0,12.5,14.9,Yes,No,1.0
04-11-2011,MelbourneAirport,11.1,20.4,0.0,2.6,5.7,SW,24.0,SSW,WSW,13.0,7.0,75.0,60.0,1021.0,1018.7,80.0,10.0,13.2,18.2,No,No,0.0
05-11-2011,MelbourneAirport,8.2,29.3,0.0,3.2,12.5,N,39.0,N,NNE,28.0,24.0,51.0,30.0,1015.3,1011.6,0.0,10.0,19.9,28.9,No,No,0.0
06-11-2011,MelbourneAirport,15.2,25.2,0.0,10.0,0.7,N,61.0,N,S,46.0,6.0,44.0,52.0,1006.0,1007.6,70.0,70.0,24.0,24.6,No,No,0.0
07-11-2011,MelbourneAirport,13.0,27.7,0.2,2.8,9.0,SSE,37.0,NE,S,9.0,26.0,81.0,47.0,1013.8,1009.8,70.0,30.0,15.7,25.9,No,Yes,0.0
08-11-2011,MelbourneAirport,15.5,25.9,7.8,5.8,3.2,W,57.0,NE,S,13.0,4.0,93.0,52.0,1011.2,1009.6,80.0,70.0,17.9,24.9,Yes,No,1.0
09-11-2011,MelbourneAirport,17.8,28.2,0.2,4.8,6.0,N,65.0,N,NNW,43.0,39.0,72.0,51.0,1008.1,1005.2,70.0,30.0,21.3,27.2,No,Yes,0.0
10-11-2011,MelbourneAirport,12.4,21.2,14.0,7.0,6.9,SW,48.0,WSW,WSW,31.0,30.0,65.0,35.0,1013.1,1016.0,50.0,70.0,15.4,18.8,Yes,No,1.0
11-11-2011,MelbourneAirport,7.9,23.1,0.0,5.4,10.3,NW,31.0,NNE,N,6.0,13.0,65.0,40.0,1024.5,1020.4,20.0,80.0,15.0,22.2,No,No,0.0
12-11-2011,MelbourneAirport,11.0,23.1,0.0,5.0,12.5,S,35.0,SSE,ESE,6.0,13.0,68.0,49.0,1019.9,1017.2,10.0,10.0,17.0,22.4,No,No,0.0
13-11-2011,MelbourneAirport,11.2,24.5,0.0,5.6,0.1,NW,48.0,N,NNW,24.0,24.0,53.0,37.0,1013.2,1011.2,70.0,80.0,19.7,23.5,No,No,0.0
14-11-2011,MelbourneAirport,15.1,25.2,0.2,3.4,9.6,W,56.0,WSW,W,20.0,24.0,50.0,44.0,1007.7,1009.0,30.0,70.0,18.7,22.7,No,No,0.0
15-11-2011,MelbourneAirport,9.2,28.4,0.0,4.6,10.7,NNW,43.0,NNE,NW,17.0,19.0,60.0,31.0,1015.5,1013.0,0.0,20.0,17.7,26.8,No,Yes,0.0
16-11-2011,MelbourneAirport,12.9,18.9,10.0,6.6,11.5,SSE,37.0,S,SSE,19.0,17.0,66.0,39.0,1019.7,1019.7,70.0,10.0,15.5,18.3,Yes,No,1.0
17-11-2011,MelbourneAirport,6.8,26.8,0.0,5.6,10.7,NNE,33.0,NNE,N,7.0,20.0,69.0,38.0,1019.3,1014.6,40.0,70.0,14.2,25.2,No,No,0.0
18-11-2011,MelbourneAirport,14.2,34.0,0.0,8.0,8.9,SW,93.0,N,NNW,39.0,41.0,55.0,27.0,1011.6,1008.8,60.0,60.0,24.2,33.1,No,Yes,0.0
19-11-2011,MelbourneAirport,17.7,21.9,12.0,10.8,0.0,SW,56.0,NE,SSW,13.0,30.0,91.0,95.0,1011.5,1011.3,70.0,80.0,18.8,16.7,Yes,Yes,1.0
20-11-2011,MelbourneAirport,11.4,21.6,15.0,2.4,11.9,W,57.0,WSW,W,20.0,33.0,69.0,35.0,1013.9,1013.7,60.0,60.0,14.1,19.9,Yes,No,1.0
21-11-2011,MelbourneAirport,7.5,21.5,0.0,6.8,11.9,SW,28.0,WSW,W,15.0,13.0,58.0,42.0,1018.5,1015.2,10.0,60.0,14.1,19.6,No,No,0.0
22-11-2011,MelbourneAirport,10.6,19.9,0.0,4.8,5.9,S,52.0,W,S,15.0,20.0,62.0,62.0,1012.4,1011.2,70.0,40.0,15.9,18.3,No,No,0.0
23-11-2011,MelbourneAirport,9.2,18.4,0.0,4.4,10.5,S,52.0,S,SSE,30.0,31.0,58.0,47.0,1021.8,1023.1,60.0,40.0,14.3,17.4,No,No,0.0
24-11-2011,MelbourneAirport,7.6,23.2,0.0,5.6,13.6,S,35.0,SW,S,13.0,20.0,69.0,35.0,1026.8,1022.8,10.0,10.0,14.4,21.7,No,No,0.0
25-11-2011,MelbourneAirport,12.7,22.4,0.0,6.2,4.0,NNE,28.0,E,N,9.0,11.0,70.0,64.0,1019.6,1016.5,20.0,70.0,17.8,21.1,No,Yes,0.0
26-11-2011,MelbourneAirport,15.3,18.4,15.2,5.2,0.1,W,50.0,WSW,W,20.0,28.0,97.0,77.0,1005.8,1002.7,80.0,70.0,15.5,17.6,Yes,Yes,1.0
27-11-2011,MelbourneAirport,11.7,22.8,35.6,1.0,8.2,WSW,48.0,SW,E,24.0,9.0,84.0,59.0,1012.1,1011.9,80.0,60.0,14.1,21.9,Yes,No,1.0
28-11-2011,MelbourneAirport,13.4,27.8,0.0,3.0,3.3,WSW,46.0,NNE,S,9.0,9.0,87.0,64.0,1015.1,1012.2,80.0,70.0,17.1,23.3,No,No,0.0
29-11-2011,MelbourneAirport,16.8,33.4,0.0,6.8,1.6,N,70.0,N,WNW,52.0,22.0,42.0,23.0,1006.0,1004.7,70.0,70.0,25.4,31.6,No,No,0.0
30-11-2011,MelbourneAirport,14.4,17.9,0.6,8.8,3.6,SW,76.0,W,SSE,20.0,9.0,80.0,75.0,1009.3,1015.7,70.0,70.0,14.7,12.2,No,No,0.0
01-12-2011,MelbourneAirport,6.8,16.8,0.6,4.4,7.1,SW,44.0,SW,S,26.0,26.0,57.0,60.0,1023.8,1025.3,10.0,70.0,14.0,14.0,No,No,0.0
02-12-2011,MelbourneAirport,7.7,18.7,0.2,4.0,13.7,SSW,43.0,SSE,S,24.0,24.0,56.0,52.0,1025.7,1022.3,30.0,10.0,13.6,18.4,No,No,0.0
03-12-2011,MelbourneAirport,12.1,19.4,0.0,5.8,6.0,S,43.0,SW,SSW,9.0,20.0,69.0,50.0,1020.5,1018.7,70.0,70.0,14.7,17.8,No,No,0.0
04-12-2011,MelbourneAirport,10.1,15.9,0.0,4.6,2.3,SSE,54.0,S,S,28.0,33.0,61.0,55.0,1022.3,1022.9,70.0,70.0,12.2,14.5,No,No,0.0
05-12-2011,MelbourneAirport,3.5,20.6,0.4,2.6,13.8,SE,65.0,SSW,SE,9.0,30.0,61.0,37.0,1023.8,1019.6,10.0,10.0,12.1,19.9,No,No,0.0
06-12-2011,MelbourneAirport,6.6,24.6,0.0,8.0,13.4,SSE,39.0,E,ESE,9.0,13.0,63.0,36.0,1018.8,1015.2,10.0,50.0,15.1,24.5,No,No,0.0
07-12-2011,MelbourneAirport,9.5,27.5,0.0,6.4,13.3,N,41.0,N,NE,30.0,13.0,49.0,33.0,1013.8,1010.4,10.0,70.0,19.3,26.6,No,No,0.0
08-12-2011,MelbourneAirport,11.8,31.3,0.0,7.4,12.2,NNW,65.0,N,NNE,39.0,24.0,41.0,22.0,1009.7,1008.2,10.0,40.0,22.6,29.9,No,No,0.0
09-12-2011,MelbourneAirport,14.7,31.0,0.0,12.6,8.7,NNE,63.0,N,NNW,41.0,20.0,52.0,26.0,1010.7,1008.3,70.0,70.0,22.7,30.7,No,No,0.0
10-12-2011,MelbourneAirport,17.3,28.3,0.0,11.0,5.6,N,59.0,N,N,39.0,22.0,48.0,46.0,1006.7,1003.9,50.0,70.0,24.8,25.6,No,Yes,0.0
11-12-2011,MelbourneAirport,13.2,19.1,18.8,4.8,4.1,SSE,43.0,SW,S,17.0,28.0,92.0,61.0,1008.4,1007.5,70.0,60.0,13.4,18.0,Yes,No,1.0
12-12-2011,MelbourneAirport,7.9,19.2,0.0,5.8,7.0,SSW,44.0,SSW,S,20.0,20.0,55.0,46.0,1010.1,1009.7,70.0,70.0,14.2,18.0,No,No,0.0
13-12-2011,MelbourneAirport,11.2,17.5,1.0,5.2,7.9,SSE,50.0,SSW,S,33.0,30.0,52.0,43.0,1014.6,1015.6,60.0,70.0,15.2,17.1,No,No,0.0
14-12-2011,MelbourneAirport,12.0,18.5,0.0,6.4,8.2,SSE,43.0,SE,S,26.0,19.0,57.0,46.0,1018.6,1017.9,70.0,40.0,13.5,17.8,No,No,0.0
15-12-2011,MelbourneAirport,9.9,22.3,0.0,5.2,12.3,S,41.0,SSW,S,11.0,19.0,64.0,50.0,1018.6,1017.0,20.0,70.0,16.0,21.7,No,No,0.0
16-12-2011,MelbourneAirport,12.2,27.7,0.0,6.4,11.2,E,39.0,W,SSE,13.0,20.0,81.0,45.0,1019.6,1016.2,60.0,10.0,16.1,25.8,No,No,0.0
17-12-2011,MelbourneAirport,13.1,31.8,0.0,7.6,10.2,NNE,48.0,NE,N,9.0,24.0,59.0,31.0,1017.8,1013.9,60.0,60.0,22.3,30.0,No,No,0.0
18-12-2011,MelbourneAirport,19.4,25.6,0.2,9.6,0.3,NNE,78.0,NNE,NNE,17.0,46.0,49.0,62.0,1009.9,1006.5,70.0,70.0,23.3,22.0,No,Yes,0.0
19-12-2011,MelbourneAirport,16.2,22.6,8.8,5.4,2.3,SW,41.0,WSW,WSW,26.0,28.0,70.0,52.0,1007.0,1008.0,70.0,70.0,18.5,21.7,Yes,No,1.0
20-12-2011,MelbourneAirport,11.2,22.1,0.0,5.2,6.9,S,39.0,SW,S,20.0,26.0,76.0,56.0,1017.0,1017.1,70.0,70.0,15.7,20.4,No,No,0.0
21-12-2011,MelbourneAirport,13.8,24.6,0.0,6.2,4.8,SSE,37.0,SW,S,15.0,15.0,80.0,56.0,1018.6,1015.9,80.0,70.0,14.6,22.6,No,No,0.0
22-12-2011,MelbourneAirport,11.8,27.3,0.0,4.6,11.5,SSE,37.0,WNW,SSE,9.0,20.0,78.0,47.0,1017.4,1013.6,50.0,10.0,16.3,26.7,No,No,0.0
23-12-2011,MelbourneAirport,15.0,31.4,0.0,6.0,9.8,N,41.0,N,S,22.0,9.0,56.0,40.0,1012.8,1009.9,70.0,30.0,22.5,29.9,No,No,0.0
24-12-2011,MelbourneAirport,15.9,29.5,0.0,7.0,8.8,S,31.0,E,S,9.0,22.0,81.0,59.0,1011.7,1009.9,30.0,30.0,19.1,26.9,No,Yes,0.0
25-12-2011,MelbourneAirport,15.5,31.1,2.0,5.6,5.3,SSW,100.0,ENE,NNE,19.0,30.0,67.0,45.0,1007.1,1002.1,70.0,70.0,22.2,29.1,Yes,Yes,1.0
26-12-2011,MelbourneAirport,16.3,19.8,28.0,12.8,4.1,S,44.0,S,S,24.0,22.0,79.0,76.0,1007.8,1009.3,70.0,80.0,17.1,16.6,Yes,No,1.0
27-12-2011,MelbourneAirport,13.2,20.4,0.6,4.6,11.7,SSE,50.0,S,S,24.0,28.0,58.0,50.0,1014.4,1014.2,40.0,20.0,16.6,18.5,No,No,0.0
28-12-2011,MelbourneAirport,10.7,21.7,0.0,5.0,12.6,SSE,39.0,SSW,S,22.0,22.0,61.0,46.0,1017.2,1015.7,70.0,10.0,15.8,20.7,No,No,0.0
29-12-2011,MelbourneAirport,11.3,21.6,0.0,8.0,12.2,SSE,41.0,SSW,SSE,13.0,19.0,68.0,57.0,1018.5,1017.8,70.0,60.0,16.4,20.6,No,No,0.0
30-12-2011,MelbourneAirport,15.1,27.5,0.0,5.2,11.2,SSE,30.0,S,S,11.0,11.0,78.0,38.0,1019.7,1017.0,70.0,10.0,16.8,26.6,No,No,0.0
31-12-2011,MelbourneAirport,13.8,34.2,0.0,7.4,13.7,N,65.0,N,WNW,48.0,11.0,46.0,25.0,1016.8,1014.5,0.0,20.0,23.6,32.9,No,No,0.0
01-01-2012,MelbourneAirport,14.0,35.3,0.0,10.6,13.7,E,39.0,NE,S,7.0,24.0,60.0,36.0,1015.3,1011.9,10.0,20.0,22.6,33.5,No,No,0.0
02-01-2012,MelbourneAirport,16.7,39.2,0.0,5.8,12.7,N,61.0,N,N,41.0,35.0,29.0,14.0,1012.0,1010.3,70.0,70.0,29.1,38.4,No,No,0.0
03-01-2012,MelbourneAirport,18.7,32.4,0.0,16.2,5.4,W,41.0,ENE,S,9.0,19.0,44.0,39.0,1012.4,1011.7,70.0,70.0,26.8,27.7,No,No,0.0
04-01-2012,MelbourneAirport,16.3,22.0,0.8,7.8,9.7,SW,57.0,SW,SSE,24.0,41.0,73.0,46.0,1017.7,1019.1,70.0,10.0,17.9,19.3,No,No,0.0
05-01-2012,MelbourneAirport,11.4,20.6,0.0,8.2,9.5,SSE,44.0,SSW,SSE,11.0,24.0,57.0,39.0,1019.4,1017.4,70.0,50.0,14.9,19.9,No,No,0.0
06-01-2012,MelbourneAirport,10.2,23.4,0.0,6.6,10.8,SSW,43.0,SE,SSW,22.0,22.0,54.0,40.0,1019.0,1014.9,60.0,40.0,17.6,21.7,No,No,0.0
07-01-2012,MelbourneAirport,12.3,30.4,0.0,9.0,5.9,N,69.0,N,NNE,54.0,30.0,44.0,23.0,1008.5,1005.4,50.0,70.0,21.5,27.4,No,Yes,0.0
08-01-2012,MelbourneAirport,19.6,29.8,1.4,6.8,6.5,N,61.0,NNW,W,22.0,39.0,84.0,23.0,1001.0,1000.0,70.0,70.0,22.0,28.9,Yes,No,1.0
09-01-2012,MelbourneAirport,10.1,24.1,0.8,8.2,11.1,WNW,52.0,W,W,31.0,28.0,46.0,33.0,1009.6,1008.8,20.0,70.0,17.3,22.2,No,No,0.0
10-01-2012,MelbourneAirport,12.0,20.2,0.4,8.6,5.8,SW,46.0,W,W,26.0,31.0,51.0,40.0,1012.2,1010.1,30.0,70.0,15.6,18.3,No,No,0.0
11-01-2012,MelbourneAirport,11.2,19.0,0.8,6.0,9.8,WSW,74.0,WSW,SSW,46.0,37.0,66.0,35.0,1007.7,1013.1,60.0,60.0,13.7,15.7,No,No,0.0
12-01-2012,MelbourneAirport,9.5,21.4,0.0,7.4,4.6,SSE,41.0,SW,S,22.0,24.0,67.0,60.0,1020.6,1019.7,80.0,70.0,13.6,17.8,No,No,0.0
13-01-2012,MelbourneAirport,12.5,21.2,0.0,4.8,5.1,S,50.0,SW,S,20.0,30.0,65.0,44.0,1019.8,1019.2,70.0,60.0,14.6,19.5,No,No,0.0
14-01-2012,MelbourneAirport,12.9,19.8,0.0,5.6,3.3,S,46.0,SSW,SSE,17.0,26.0,85.0,51.0,1020.5,1019.7,70.0,70.0,13.3,17.5,No,No,0.0
15-01-2012,MelbourneAirport,13.3,23.6,0.0,4.8,10.0,SE,33.0,SSE,S,13.0,20.0,63.0,48.0,1021.0,1018.4,70.0,10.0,16.0,21.4,No,No,0.0
16-01-2012,MelbourneAirport,11.7,33.2,0.0,6.6,13.6,N,74.0,N,N,52.0,39.0,47.0,24.0,1017.6,1015.2,10.0,10.0,23.5,31.8,No,No,0.0
17-01-2012,MelbourneAirport,22.1,34.8,0.0,18.4,11.4,N,76.0,N,N,56.0,43.0,43.0,26.0,1016.2,1013.2,40.0,70.0,25.1,32.7,No,No,0.0
18-01-2012,MelbourneAirport,22.8,25.3,0.0,15.8,10.6,N,61.0,WNW,SSE,11.0,20.0,55.0,62.0,1014.3,1015.7,60.0,50.0,23.7,22.3,No,No,0.0
19-01-2012,MelbourneAirport,11.6,24.2,0.0,7.0,12.3,S,41.0,SE,SSE,15.0,19.0,61.0,49.0,1019.8,1018.4,60.0,10.0,18.7,23.1,No,No,0.0
20-01-2012,MelbourneAirport,14.7,19.9,0.0,7.0,0.0,SSE,30.0,S,SSW,15.0,15.0,77.0,68.0,1017.9,1016.4,80.0,80.0,16.7,19.0,No,No,0.0
21-01-2012,MelbourneAirport,16.4,25.9,0.0,2.6,5.0,S,48.0,SSE,S,24.0,28.0,83.0,66.0,1017.4,1016.3,80.0,70.0,18.6,23.1,No,No,0.0
22-01-2012,MelbourneAirport,14.2,33.3,0.0,4.4,13.1,SE,43.0,ENE,ESE,6.0,22.0,76.0,34.0,1020.8,1018.1,10.0,10.0,20.1,31.5,No,No,0.0
23-01-2012,MelbourneAirport,15.7,32.8,0.0,11.4,13.3,N,56.0,N,E,35.0,17.0,37.0,26.0,1019.8,1016.8,0.0,10.0,24.4,31.4,No,No,0.0
24-01-2012,MelbourneAirport,16.6,34.6,0.0,12.8,13.3,N,67.0,N,SSE,44.0,24.0,39.0,17.0,1015.6,1012.9,10.0,20.0,24.1,33.9,No,No,0.0
25-01-2012,MelbourneAirport,15.7,26.8,0.0,11.6,7.3,S,39.0,S,SSW,17.0,17.0,78.0,45.0,1015.8,1013.9,70.0,10.0,19.5,26.3,No,No,0.0
26-01-2012,MelbourneAirport,12.4,24.2,0.0,4.4,12.4,S,50.0,S,S,13.0,31.0,71.0,49.0,1019.0,1017.1,70.0,10.0,18.2,23.5,No,No,0.0
27-01-2012,MelbourneAirport,15.8,30.6,0.0,8.0,13.0,SSE,39.0,WSW,SSE,9.0,19.0,71.0,38.0,1017.2,1013.8,40.0,10.0,19.9,29.5,No,No,0.0
28-01-2012,MelbourneAirport,17.5,32.6,0.0,8.2,12.1,SSE,37.0,SW,S,13.0,26.0,65.0,43.0,1013.0,1009.5,60.0,30.0,23.3,31.0,No,No,0.0
29-01-2012,MelbourneAirport,17.5,37.0,0.0,9.4,9.2,N,59.0,NE,NNE,9.0,15.0,72.0,32.0,1007.6,1001.5,50.0,60.0,23.1,34.0,No,Yes,0.0
30-01-2012,MelbourneAirport,21.5,33.3,1.4,10.8,6.9,SW,74.0,N,NNW,22.0,37.0,85.0,46.0,992.7,991.1,70.0,30.0,23.2,30.7,Yes,Yes,1.0
31-01-2012,MelbourneAirport,11.8,19.3,5.0,10.4,4.0,SSE,54.0,SW,S,20.0,35.0,83.0,42.0,1013.2,1015.8,70.0,50.0,13.9,18.0,Yes,No,1.0
01-02-2012,MelbourneAirport,10.4,24.3,0.0,5.8,13.2,SSE,61.0,SE,SSE,30.0,33.0,57.0,34.0,1017.6,1014.2,10.0,50.0,16.1,22.8,No,No,0.0
02-02-2012,MelbourneAirport,9.8,26.3,0.0,9.0,11.4,WSW,39.0,WSW,W,7.0,11.0,76.0,36.0,1013.3,1009.1,70.0,50.0,15.7,25.8,No,No,0.0
03-02-2012,MelbourneAirport,12.1,27.3,0.0,6.2,12.3,SSE,33.0,WSW,SSE,13.0,20.0,76.0,40.0,1008.6,1005.5,70.0,10.0,17.8,26.1,No,No,0.0
04-02-2012,MelbourneAirport,13.4,34.5,0.0,7.4,9.6,N,44.0,NNE,NNW,20.0,24.0,45.0,17.0,1003.8,1000.2,10.0,70.0,23.5,32.1,No,No,0.0
05-02-2012,MelbourneAirport,23.4,32.4,0.0,13.2,3.9,N,98.0,N,WSW,44.0,50.0,36.0,39.0,994.5,992.4,70.0,80.0,24.9,24.7,No,Yes,0.0
06-02-2012,MelbourneAirport,10.3,24.0,2.0,10.6,11.8,SW,56.0,WSW,SSW,24.0,15.0,52.0,31.0,1007.4,1006.6,10.0,70.0,14.4,21.4,Yes,No,1.0
07-02-2012,MelbourneAirport,10.9,21.2,0.0,6.0,3.8,S,43.0,WSW,SSE,19.0,30.0,66.0,49.0,1011.1,1011.5,10.0,70.0,15.6,17.6,No,No,0.0
08-02-2012,MelbourneAirport,8.9,21.7,0.0,5.6,11.1,S,48.0,SW,SSE,9.0,30.0,65.0,42.0,1014.8,1014.5,70.0,50.0,14.4,18.6,No,No,0.0
09-02-2012,MelbourneAirport,9.2,26.0,0.0,6.4,11.3,SSE,41.0,SW,W,15.0,20.0,64.0,32.0,1013.2,1010.9,30.0,40.0,15.7,24.8,No,No,0.0
10-02-2012,MelbourneAirport,15.3,25.8,0.0,6.2,7.0,S,52.0,SW,S,11.0,30.0,77.0,46.0,1011.7,1010.0,70.0,60.0,18.3,25.0,No,Yes,0.0
11-02-2012,MelbourneAirport,14.5,20.9,20.6,8.6,5.6,S,41.0,S,S,15.0,24.0,93.0,67.0,1014.2,1013.6,70.0,70.0,16.3,19.4,Yes,Yes,1.0
12-02-2012,MelbourneAirport,12.4,23.0,5.8,3.0,8.2,SSE,50.0,SSE,S,17.0,28.0,79.0,52.0,1017.1,1016.1,20.0,70.0,17.0,22.4,Yes,No,1.0
13-02-2012,MelbourneAirport,15.1,24.4,0.4,4.4,6.7,SSW,41.0,SSE,S,19.0,26.0,72.0,57.0,1019.9,1018.6,70.0,50.0,18.5,22.5,No,No,0.0
14-02-2012,MelbourneAirport,14.2,28.7,0.0,4.8,10.4,SSE,33.0,WSW,S,11.0,15.0,81.0,41.0,1020.4,1017.1,80.0,10.0,17.8,27.4,No,No,0.0
15-02-2012,MelbourneAirport,14.5,34.3,0.0,8.4,7.8,N,61.0,N,NNW,44.0,30.0,49.0,19.0,1016.4,1013.4,40.0,70.0,23.9,33.3,No,No,0.0
16-02-2012,MelbourneAirport,21.6,33.4,0.0,13.4,4.8,N,46.0,N,SSE,30.0,30.0,40.0,60.0,1013.6,1011.8,70.0,50.0,25.5,24.9,No,Yes,0.0
17-02-2012,MelbourneAirport,16.9,21.7,6.0,4.8,2.5,S,30.0,S,S,17.0,17.0,93.0,71.0,1017.6,1016.4,80.0,70.0,17.0,20.3,Yes,No,1.0
18-02-2012,MelbourneAirport,14.7,26.6,0.2,3.2,8.0,SSE,30.0,SW,S,7.0,11.0,87.0,57.0,1018.2,1015.4,70.0,30.0,17.3,24.5,No,No,0.0
19-02-2012,MelbourneAirport,16.1,30.2,0.0,4.0,6.4,N,35.0,SSW,E,4.0,9.0,87.0,37.0,1014.7,1012.2,70.0,70.0,19.2,29.3,No,No,0.0
20-02-2012,MelbourneAirport,17.7,22.4,0.0,4.6,1.0,S,35.0,SSE,S,19.0,15.0,77.0,80.0,1015.1,1015.0,70.0,80.0,19.8,19.1,No,No,0.0
21-02-2012,MelbourneAirport,16.0,23.9,0.0,4.0,6.6,S,39.0,SW,SSW,15.0,13.0,78.0,54.0,1015.9,1014.4,70.0,70.0,16.7,22.1,No,No,0.0
22-02-2012,MelbourneAirport,11.6,25.8,0.0,3.4,12.6,SSE,33.0,WSW,S,13.0,19.0,81.0,49.0,1016.1,1015.8,30.0,10.0,16.1,23.3,No,No,0.0
23-02-2012,MelbourneAirport,12.6,27.2,0.0,5.8,11.9,SSE,39.0,WSW,S,11.0,24.0,75.0,48.0,1018.9,1018.5,20.0,10.0,16.0,26.6,No,No,0.0
24-02-2012,MelbourneAirport,11.2,37.0,0.0,6.6,12.3,N,39.0,NE,WNW,7.0,15.0,80.0,12.0,1020.5,1018.0,10.0,10.0,17.4,35.9,No,No,0.0
25-02-2012,MelbourneAirport,17.2,37.1,0.0,14.2,12.7,N,61.0,N,N,44.0,28.0,35.0,16.0,1017.8,1015.5,0.0,10.0,26.8,35.5,No,No,0.0
26-02-2012,MelbourneAirport,19.4,33.8,0.0,15.2,10.3,NW,98.0,N,NNE,44.0,39.0,48.0,45.0,1013.7,1010.0,30.0,50.0,25.8,31.4,No,Yes,0.0
27-02-2012,MelbourneAirport,18.6,24.4,18.4,11.4,0.0,N,81.0,N,S,31.0,17.0,95.0,93.0,1011.9,1012.1,70.0,80.0,21.5,22.3,Yes,Yes,1.0
28-02-2012,MelbourneAirport,16.2,19.6,27.8,1.4,0.0,SSE,39.0,S,SSE,11.0,28.0,99.0,75.0,1015.3,1015.5,80.0,80.0,16.9,18.8,Yes,No,1.0
29-02-2012,MelbourneAirport,12.6,21.4,0.4,2.0,1.5,SSE,31.0,SSE,SSW,17.0,7.0,68.0,58.0,1015.9,1012.2,70.0,70.0,17.7,21.2,No,Yes,0.0
01-03-2012,MelbourneAirport,15.1,19.7,17.6,3.2,0.0,SE,63.0,SSE,SSE,37.0,31.0,94.0,79.0,1007.8,1008.3,80.0,80.0,16.1,18.7,Yes,Yes,1.0
02-03-2012,MelbourneAirport,13.5,23.7,1.4,3.2,7.8,SE,50.0,SE,SE,30.0,26.0,71.0,50.0,1014.7,1013.3,30.0,70.0,16.3,21.9,Yes,No,1.0
03-03-2012,MelbourneAirport,14.7,18.9,0.8,6.2,0.0,E,35.0,SE,E,15.0,13.0,89.0,95.0,1014.2,1010.8,80.0,80.0,14.8,16.5,No,Yes,0.0
04-03-2012,MelbourneAirport,14.7,25.9,16.8,0.8,8.5,NW,43.0,NNW,WNW,15.0,19.0,84.0,42.0,1007.9,1008.2,50.0,60.0,18.9,24.8,Yes,No,1.0
05-03-2012,MelbourneAirport,13.1,20.9,0.0,6.8,6.7,SW,39.0,WSW,SSW,20.0,22.0,71.0,62.0,1018.0,1019.1,30.0,70.0,16.2,18.6,No,No,0.0
06-03-2012,MelbourneAirport,13.5,20.8,0.0,4.8,6.6,S,44.0,SW,S,20.0,28.0,74.0,53.0,1022.5,1022.7,70.0,60.0,14.6,19.6,No,No,0.0
07-03-2012,MelbourneAirport,11.3,21.1,0.8,4.8,11.0,SE,54.0,SE,ESE,24.0,31.0,72.0,38.0,1028.2,1026.1,10.0,70.0,14.4,20.2,No,No,0.0
08-03-2012,MelbourneAirport,13.4,20.7,0.0,6.0,4.1,SSE,43.0,SE,SSE,20.0,31.0,70.0,58.0,1021.8,1017.4,10.0,70.0,15.8,19.1,No,No,0.0
09-03-2012,MelbourneAirport,15.4,25.4,0.0,2.4,8.1,WNW,37.0,W,SW,15.0,17.0,89.0,43.0,1013.2,1011.6,70.0,10.0,16.3,22.9,No,No,0.0
10-03-2012,MelbourneAirport,11.7,20.1,0.2,5.0,6.3,SSE,37.0,SW,S,13.0,22.0,72.0,43.0,1017.2,1018.2,70.0,30.0,14.5,19.1,No,No,0.0
